teid,n_hours,n_inservice,dampsse_ids,pct_inservice,dampsse_default_status,branch_id,implied_default_status,pct_closed,from_bus,to_bus,DeviceType,ercotDampsseId,dampsse_name_raw,dampsse_from_station,dampsse_to_station
713953,16992,16116,1,0.9484,Closed,60112362.0,Closed,1.0,SAMSON_2_S4,SAMSON_2_5,Transformer,11986,SAMSON_1_T4,SAMSON_1,SAMSON_1
714083,16152,14038,1,0.8691,Closed,60112717.0,Closed,1.0,EBELLSL2_S1,EBELLSL2_5,Transformer,12029,EBELLSL2_T1,EBELLSL2,EBELLSL2
714929,13991,13613,1,0.973,Closed,60094252.0,Closed,1.0,KILLFH_T_8,KIL_FNDRS_8,Line,12250,1270__L,KFHSW,FNDRS
714938,13991,13613,1,0.973,Closed,60094253.0,Closed,1.0,KILL_S_8,KIL_FNDRS_8,Line,12251,1270__M,KLNSO,FNDRS
714954,15504,13302,1,0.858,Closed,60092540.0,Closed,0.947,CADDO_8,GHOSTTOWN_8,Line,12072,6360__G,CADDO,GTNSW
714955,15000,12756,1,0.8504,Closed,60093160.0,Closed,0.944,COLNYCRK_8,GHOSTTOWN_8,Line,12130,6385__A,CLCRK,GTNSW
715048,12311,10866,1,0.8826,Closed,60009734.0,Closed,0.625,SCHOTKY4A,SUNNILN4A,Line,9008,SCHOTT_SUNNIL1_1,SCHOTTKY,SUNNILAN
715049,15504,12775,1,0.824,Closed,60004091.0,Open,0.474,SUNNILN4A,COYCTP4A,Line,10224,COYCTP_SUNNIL1_1,COYCTP,SUNNILAN
715293,15504,9508,1,0.6133,Closed,60094851.0,Closed,0.588,RESNIK4A,NAISMITH4A,Line,12093,NAISMI_RESNIK1_1,RESNIK,NAISMITH
715309,15504,9909,1,0.6391,Closed,60094852.0,Closed,0.588,RESNIK4A,NAISMITH4B,Line,12094,NAISMI_RESNIK2_2,RESNIK,NAISMITH
715318,15504,8886,1,0.5731,Closed,60094850.0,Closed,0.562,ANGSTRM7A,NAISMITH7A,Line,12087,ANGSTR_NAISMI1_1,ANGSTROM,NAISMITH
715474,15504,11997,1,0.7738,Closed,60092518.0,Closed,0.895,EXCHANGE1_5,HICKS_SW1_5,Line,12050,106__C,HCKSW,EXCSW
715475,15504,14583,1,0.9406,Closed,60092519.0,Closed,1.0,EXCHANGE1_5,HICKS_SW1_5,Line,12051,107__B,HCKSW,EXCSW
715476,15504,13222,1,0.8528,Closed,60094872.0,Closed,0.947,ROANOKE1_5,EXCHANGE1_5,Line,12053,109__A,RNKSW,EXCSW
715477,15504,11837,1,0.7635,Closed,60094871.0,Closed,1.0,ROANOKE3T5,EXCHANGE1_5,Line,12052,108__A,RNKSW,EXCSW
715538,17520,15600,1,0.8904,Closed,60093127.0,Closed,1.0,GIBBS4A,JKLP_SLR_L1,Line,11925,JKLP_SLR_L1_1,GIBBS,JKLP_SLR
715539,17520,15600,1,0.8904,Closed,60093128.0,Closed,1.0,GIBBS4A,JKLP_SLR_L2,Line,11926,JKLP_SLR_L2_1,GIBBS,JKLP_SLR
715540,17520,15600,1,0.8904,Closed,60093129.0,Closed,1.0,GIBBS4A,JKLP_SLR_L3,Line,11927,JKLP_SLR_L3_1,GIBBS,JKLP_SLR
715541,17520,15600,1,0.8904,Closed,60093130.0,Closed,1.0,GIBBS4A,JKLP_SLR_L4,Line,11928,JKLP_SLR_L4_1,GIBBS,JKLP_SLR
715677,15504,12146,1,0.7834,Closed,60094838.0,Closed,0.944,MRGNCRK_5,RANGER_5,Line,12063,6043__A,MGSES,RGRSW
715938,15504,11468,1,0.7397,Closed,60092539.0,Closed,0.882,RANGER_8,LORAINES_8,Line,12071,6285__G,LSPOI,RGRSW
715939,15504,10704,1,0.6904,Closed,60092537.0,Closed,0.8,BRELYN_8,RANGER_8,Line,12069,6251__C,BRELN,RGRSW
715940,15504,10457,1,0.6745,Closed,60092523.0,Closed,0.8,BARBER_LK2_8,RANGER_8,Line,12055,14035__B,BRBSW,RGRSW
715941,15504,11055,1,0.713,Closed,60092542.0,Closed,0.818,RANGER_8,SUN_8,Line,12074,6474__B,SUNSW,RGRSW
715944,15504,11245,1,0.7253,Closed,60092522.0,Closed,0.882,FRONTIER_P8,RANGER_8,Line,12054,14030__D,MSRPD,RGRSW
716258,14784,13344,1,0.9026,Closed,60093253.0,Closed,1.0,STEKLY_DAM_5,BELFALLS_8,Line,12153,305__B,BLFSW,SDMSW
716262,15000,2024,1,0.1349,Open,60093157.0,Closed,0.7,WACOESUB1_8,MCLANE_8,Line,12127,1280__C,WEAST,MCLSW
716263,15000,3138,1,0.2092,Open,60093158.0,Open,0.143,WACOESUB1_8,MCLANE_8,Line,12128,1890__H,WEAST,MCLSW
716271,14784,13306,1,0.9,Closed,60093254.0,Closed,1.0,LAKE_CRK2_5,STEKLY_DAM_5,Line,12154,306__A,LCSES,SDMSW
716322,16152,14784,1,0.9153,Closed,60094240.0,Closed,1.0,MAGNS_RC,SIG_SLR_8,Line,12028,SIG_TIE_1,MAGNS_RC,SIG_SLR
716446,16152,14784,1,0.9153,Closed,60112494.0,Closed,1.0,SIG_SLR_S1,SIG_SLR_8,Transformer,12032,SIG_SLR_MPT,SIG_SLR,SIG_SLR
716521,15504,10804,1,0.6969,Closed,60092546.0,Closed,0.714,RANGER9,COLOCITY_9,Line,12078,6700__B,CLCTY,RGRSW
716522,15504,10457,1,0.6745,Closed,60092545.0,Closed,0.882,WSTBROOK_9,RANGER9,Line,12077,6615__H,WBROK,RGRSW
716918,16152,14427,1,0.8932,Closed,60112037.0,Closed,1.0,JAR_B1,JAR_5,Transformer,12030,JAR_KT1,JAR,JAR
716919,16152,14431,1,0.8934,Closed,60112036.0,Closed,1.0,JAR_B2,JAR_5,Transformer,12031,JAR_KT2,JAR,JAR
716931,15504,15173,1,0.9787,Closed,60092547.0,Closed,1.0,HOLLIDAY_9,BAYLR_9,Line,12079,6855__F,BAYSW,HOLDY
716935,15504,2904,1,0.1873,Open,60094848.0,Open,0.158,BRADYRE2,RUDDER2A,Line,12091,MCECBR_RUDDER1_1,MCECBRAD,RUDDER
716936,15504,2904,1,0.1873,Open,60094849.0,Open,0.158,BRADYRE2,MAJOR2A,Line,12090,MAJOR_MCECBR1_1,MAJOR,MCECBRAD
718019,15504,15504,1,1.0,Closed,60110991.0,Closed,1.0,SAPOWER4B,SAPOWER1C,Transformer,12118,SAPOWER_XF1H,SAPOWER,SAPOWER
719059,15504,15504,1,1.0,Closed,60110990.0,Closed,1.0,SAPOWER2A,SAPOWER1C,Transformer,12119,SAPOWER_XF1L,SAPOWER,SAPOWER
719164,10440,2382,1,0.2282,Open,60097067.0,Open,0.071,CONSAVVY_5,LONGSHORE_5,Line,12605,6056__Z,LNGSW,CONSW
719175,15504,13439,1,0.8668,Closed,60094861.0,Closed,0.947,TNWALNTSPR0,TNBLACKJAK0,Line,12082,69_WSP_BLK_1,WALNTSPR,BLCKJACK
719176,15504,13430,1,0.8662,Closed,60094860.0,Closed,0.947,TNMERDNTAP0,TNBLACKJAK0,Line,12081,69_MTAP_BLK_1,MERDNTAP,BLCKJACK
719423,15504,14692,1,0.9476,Closed,60097980.0,Closed,1.0,DORCHEST_8,STONCRK_8,Line,12085,830__B,STNSW,DORCH
719476,15504,12751,1,0.8224,Closed,60094855.0,Closed,0.944,FOUNDRY_8,L_ARCO__8_1Y,Line,12058,15130__A,ARCO__,FNDSW
719486,15504,13631,1,0.8792,Closed,60094854.0,Closed,1.0,FOUNDRY_8,NAVAJOTAP_8,Line,12059,15135__A,NVOTP,FNDSW
719544,15000,13629,1,0.9086,Closed,60095263.0,Closed,1.0,HELOTES,TEZEL_RD,Line,12132,H2_H3_1,H3,H2
719545,15000,13637,1,0.9091,Closed,60095262.0,Closed,1.0,BANDERA,TEZEL_RD,Line,12133,H2_O2_1,O2,H2
719631,15504,12757,1,0.8228,Closed,60004089.0,Open,0.474,FASHING4A,COYCTP4A,Line,10223,COYCTP_FASHIN1_1,COYCTP,FASHING
719756,15504,14809,1,0.9552,Closed,60094845.0,Closed,1.0,HOWARD,SHPRD_RD,Line,12089,K5_S1_1,K5,HOWARD
719757,17520,16277,1,0.9291,Closed,60006845.0,Closed,1.0,CAGNON2_8,HOWARD,Line,7475,R4_S1_1,CAGNON,HOWARD
719758,15336,14917,1,0.9727,Closed,60094836.0,Closed,1.0,GREENCK,STEVNVILL1,Line,12124,GREENCK_STV_1,STV,GREENCK
719765,15504,15092,1,0.9734,Closed,60094846.0,Closed,1.0,HOWARD,VALLEY,Line,12096,Q1_S1_1,Q1,HOWARD
719944,15504,14060,1,0.9069,Closed,60094856.0,Closed,1.0,MUDSTONE_8,PECKS_9,Line,12057,14120__A,PECKS,MUDSW
719945,15504,14055,1,0.9065,Closed,60092543.0,Closed,1.0,MUDSTONE_8,SPRABERY_8,Line,12075,6481__G,AUPOI,MUDSW
719946,15504,13988,1,0.9022,Closed,60092544.0,Closed,1.0,SHAW_P8,MUDSTONE_8,Line,12076,6482__E,SHWPD,MUDSW
720075,15504,15174,1,0.9787,Closed,60092534.0,Closed,1.0,BIGSPRIG_8,STEER_8,Line,12066,6136__B,BSPSW,STEER
720076,15504,13733,1,0.8858,Closed,60092535.0,Closed,1.0,STANTON_E_8,LEATHRWD_8,Line,12067,6145__G,STASW,LWPOD
720207,15504,14423,1,0.9303,Closed,60092529.0,Closed,1.0,TIGERCREEK_5,TEMPFBRSW,Line,12061,500__B,SAMSW,TCRSW
720208,15504,14423,1,0.9303,Closed,60099710.0,Closed,1.0,TIGERCREEK_5,THOUSE_A_5,Line,12062,504__A,THSES,TCRSW
720319,15504,15422,1,0.9947,Closed,60092516.0,Closed,0.947,HRTAG2_T8,KELLER_TAPT1,Line,12048,1054__B,HERITAGE,KLRST
720324,14784,10110,1,0.6838,Closed,60093269.0,Closed,0.556,SWEETEAST_5,MLBRRYCK_5,Line,12170,6026__B,SWESW,MCKSW
720325,14784,10110,1,0.6838,Closed,60093268.0,Open,0.455,MLBRRYCK_5,LONGCREK_5,Line,12169,6025__B,LNCRK,MCKSW
720326,14784,9525,1,0.6443,Closed,60098219.0,Closed,1.0,MLBRRYCK_5,ABMULCW7A,Line,12168,6023__A,MULBERRY,MCKSW
720328,15504,15321,1,0.9882,Closed,60092517.0,Closed,1.0,HRTAG1_T8,KELLER_TAPT2,Line,12049,1056__B,HERITAGE,KLRST
720330,14784,8932,1,0.6042,Closed,60095239.0,Closed,0.778,MLBRRYCK_5,ABMULCW7A,Line,12167,6022__A,MULBERRY,MCKSW
720930,14784,13867,1,0.938,Closed,60095269.0,Closed,0.944,L_JOHNDU5_1Y,L_HORNSB5_1Y,Line,12185,775T775_1,HORNSB,JOHNDU
721029,14784,13578,1,0.9184,Closed,60095236.0,Closed,1.0,BIGSPRIG_8,TRIBUTARY_8,Line,12175,6157__A,BSPSW,TRBSW
721042,14784,13525,1,0.9148,Closed,60095235.0,Closed,1.0,CHINAGRV_8,TRIBUTARY_8,Line,12176,6161__A,CGRSW,TRBSW
721055,14784,13613,1,0.9208,Closed,60093276.0,Closed,1.0,BOUNDARY_8,TRIBUTARY_8,Line,12177,6164__A,BNDRY,TRBSW
721065,14784,13602,1,0.92,Closed,60093277.0,Closed,1.0,WILDHORSE_P8,BOUNDARY_8,Line,12178,6164__B,WHPOD,BNDRY
721430,14784,13661,1,0.924,Closed,60093271.0,Closed,1.0,ROCKHOUND_5,MIDLET_5,Line,12172,6045__B,MDLNE,RCKSW
721622,14784,13379,1,0.905,Closed,60094094.0,Closed,1.0,WATMLL_W5,WTRML1_11,Transformer,12232,WTRML_MR2H,WTRML,WTRML
721623,14784,13379,1,0.905,Closed,60094095.0,Closed,1.0,WATMLL_E8,WTRML1_11,Transformer,12233,WTRML_MR2L,WTRML,WTRML
722121,14784,11159,1,0.7548,Closed,60112522.0,Closed,0.933,ANOL_ESS_B1,ANOL_ESS_5,Transformer,12200,ANOL_ESS_T1,ANOL_ESS,ANOL_ESS
722136,14784,13493,1,0.9127,Closed,60112384.0,Closed,1.0,BKSL_ESS_B1,BKSL_ESS_5,Transformer,12201,BKSL_ESS_T1,BKSL_ESS,BKSL_ESS
722179,14784,11633,1,0.7869,Closed,60095278.0,Closed,0.882,ESCONDID4A,L_SUNGLO8_1Y,Line,12186,784T784_1,ESCONDID,SUNGLO
722180,17520,15071,1,0.8602,Closed,60008121.0,Closed,0.895,L_ROSICR8_1Y,L_SUNGLO8_1Y,Line,180,627T627_1,ROSICR,SUNGLO
722674,14784,12751,1,0.8625,Closed,60093282.0,Closed,0.889,GLASSCOCK_8,CATCLAW_8,Line,12183,6482__D,GLSCK,CCLSW
722684,14784,12844,1,0.8688,Closed,60093283.0,Closed,0.944,SHIPWRCK_8,CATCLAW_8,Line,12184,6483__D,SHPWK,CCLSW
722694,14784,13733,1,0.9289,Closed,60093246.0,Closed,1.0,CATCLAW_8,MIDKIFF_8,Line,12146,16010__B,MDKSW,CCLSW
722707,14784,13468,1,0.911,Closed,60093247.0,Closed,0.941,CATCLAW_8,SLGRLAKE_8,Line,12147,16030__D,SLPOD,CCLSW
722727,14784,13669,1,0.9246,Closed,60095286.0,Closed,1.0,CATCLAW_8,CANAL_RD,Line,12148,16040__A,CANAL_RD,CCLSW
722941,14784,13704,1,0.9269,Closed,60093245.0,Closed,1.0,ROCKHOUND_8,GERMANIA_P8,Line,12145,15090__C,GEPOD,RCKSW
722942,14784,14209,1,0.9611,Closed,60093242.0,Closed,1.0,ROCKHOUND_8,YOSEMITE,Line,12142,14095__C,YOSEMITE,RCKSW
722944,14784,14453,1,0.9776,Closed,60093241.0,Closed,1.0,ROUGHNTP,ROCKHOUND_8,Line,12141,14090__F,ROUGHNTP,RCKSW
723255,16152,14447,1,0.8944,Closed,60094245.0,Closed,1.0,OASIS___B345,JAR_5,Line,12024,JAROAS01_A,OAS,JAR
723564,14784,9794,1,0.6625,Closed,60093257.0,Closed,0.5,SAND_TXU_5,BEULAH_5,Line,12157,440__B,SNDSW,BLHSW
723565,14784,13230,1,0.8949,Closed,60095261.0,Closed,1.0,BEULAH_5,L_AUSTRO5_1Y,Line,12159,445__A,AUSTRO,BLHSW
723772,14784,13207,1,0.8933,Closed,60095280.0,Closed,1.0,LAREDO2B,ANNAST2A,Line,12187,ANN_LAREDO_ST1_1,LAREDO,ANNA_ST
723786,14784,13747,1,0.9299,Closed,60093264.0,Closed,1.0,KRUM_T8,GRAINBLT_8,Line,12165,582__A,KRMSW,GRAIN
723796,14784,13581,1,0.9186,Closed,60093265.0,Closed,1.0,GRAINBLT_8,VALVIEW_8,Line,12166,582__B,VALVW,GRAIN
723831,14784,13726,1,0.9284,Closed,60093250.0,Closed,1.0,SAYERS_8,BRUSHYCRK_8,Line,12150,1735__B,BCRSW,SAYER
724069,14784,12766,1,0.8635,Closed,60112523.0,Closed,1.0,DSWL_ESS_B1,DSWL_ESS_5,Transformer,12205,DSWL_ESS_T1,DSWL_ESS,DSWL_ESS
724071,14784,12870,1,0.8705,Closed,60095307.0,Closed,1.0,DSWL_ESS_5,DSWL_ESS_SC,Line,12193,DSWL_SC_1,DSWL_ESS,DSWL_ESS
724168,14784,12233,1,0.8274,Closed,60093279.0,Closed,0.846,ROSEN1_T8,BOATCLUB1_8,Line,12180,6260__H,RHTP1,BOATC
724177,14784,12221,1,0.8266,Closed,60093280.0,Closed,0.867,BOATCLUB1_8,MORRIS_D2_8,Line,12181,6265__F,MRSDO,BOATC
724186,14784,12233,1,0.8274,Closed,60093281.0,Closed,0.867,BOATCLUB1_8,ROSEN2_T8,Line,12182,6265__G,RHTP2,BOATC
724226,14784,12716,1,0.8601,Closed,60093235.0,Closed,0.889,REDLAND_W_8,KOLBLAKE_P8,Line,12134,1180__F,REDSW,KLPOD
724236,14784,12720,1,0.8604,Closed,60093236.0,Closed,0.889,KOLBLAKE_P8,LUFKIN_8,Line,12135,1180__G,LUFKN,KLPOD
724245,14784,6670,1,0.4512,Open,60093237.0,Closed,0.5,CHAMPION_8,KOLBLAKE_P8,Line,12136,1180__H,CHAMP,KLPOD
724454,14784,13207,1,0.8933,Closed,60095282.0,Closed,1.0,ANNAST2A,WASH_ST2A,Line,12188,ANN_ST_WASH_S1_1,WASH_ST,ANNA_ST
724455,14784,10632,1,0.7192,Closed,60095279.0,Closed,0.889,LAREDO2A,HEIGHTS2A,Line,12195,HEIGHT_LAREDO1_1,LAREDO,HEIGHTS
724456,14784,12436,1,0.8412,Closed,60095281.0,Closed,1.0,HEIGHTS2A,WASH_ST2A,Line,12196,HEIGHT_WASH_S1_1,WASH_ST,HEIGHTS
724569,15504,14399,1,0.9287,Closed,60094862.0,Closed,1.0,SAMSW,ASCK_SLR_5,Line,12088,ASH_SLR_TLINE_1,SAMSW,ASCK_SLR
724807,15504,14343,1,0.9251,Closed,60112514.0,Closed,1.0,ASCK_SLR_S1,ASCK_SLR_5,Transformer,12101,ASCK_SLR_MPT1,ASCK_SLR,ASCK_SLR
724808,15504,14343,1,0.9251,Closed,60112513.0,Closed,1.0,ASCK_SLR_S2,ASCK_SLR_5,Transformer,12102,ASCK_SLR_MPT2,ASCK_SLR,ASCK_SLR
724873,10440,8346,1,0.7994,Closed,60098236.0,Closed,0.857,STRNGRSW_5,DIVR_SLR_5,Line,12593,253__A,DIVR_SLR,SGRSW
724917,15504,14482,1,0.9341,Closed,60094853.0,Closed,1.0,BASIL4A,TUL_SLR_8,Line,12100,TULSITA_TLINE_1,BASIL,TUL_SLR
725073,14784,14784,1,1.0,Closed,60006182.0,Closed,1.0,MIDV2A,PAGE2A,Line,5805,MIDV_PAGE1_1,MIDV,PAGE
725213,15504,11733,1,0.7568,Closed,60094864.0,Closed,1.0,PAD1_ESS_8,PAD1_ESS_TL,Line,12095,PAD1_ESS_TL_1,PAD1_ESS,PAD1_ESS
725214,14784,13439,1,0.909,Closed,60095285.0,Closed,1.0,METEOR_5,WOLFSS_5,Line,12156,34635__A,WLFSW,METSW
725267,15504,10818,1,0.6978,Closed,60112713.0,Closed,0.938,PAD1_ESS_G1,PAD1_ESS_8,Transformer,12110,PAD1_ESS_T1,PAD1_ESS,PAD1_ESS
725349,14784,13438,1,0.909,Closed,60093255.0,Closed,1.0,METEOR_5,MOSS_5,Line,12155,34630__B,MOSSW,METSW
725626,15504,14473,1,0.9335,Closed,60112653.0,Closed,1.0,TUL_SLR_S1,TUL_SLR_8,Transformer,12121,TUL_SLR_MPT1,TUL_SLR,TUL_SLR
725627,15504,14419,1,0.93,Closed,60112652.0,Closed,1.0,TUL_SLR_S2,TUL_SLR_8,Transformer,12122,TUL_SLR_MPT2,TUL_SLR,TUL_SLR
726424,14784,13261,1,0.897,Closed,60095287.0,Closed,1.0,ENDEAVOR_5,DSWL_ESS_SC,Line,12161,523__A,ENDSW,DSWL_ESS
726475,14784,14045,1,0.95,Closed,60097951.0,Closed,1.0,HOWE_8,SHER_S_8,Line,12162,565__D,SHSTH,HOWES
726484,14784,14002,1,0.9471,Closed,60097952.0,Closed,1.0,HOWE_8,HAGGRTY_8,Line,9665,565__E,HGRSW,HOWES
726511,14784,12902,1,0.8727,Closed,60093251.0,Closed,1.0,ECHOLS_8,ATHENS_9,Line,12151,1930__F,ATHNS,ECHOL
726512,14784,13615,1,0.9209,Closed,60093252.0,Closed,1.0,ECHOLS_8,BRNSBORO_9,Line,12152,1930__G,BNBOR,ECHOL
726532,15504,11733,1,0.7568,Closed,60094847.0,Closed,1.0,SOMMERS,PAD1_ESS_TL,Line,12092,N3_PADUA_1,CALAVERS,PAD1_ESS
726570,14784,13517,1,0.9143,Closed,60097946.0,Closed,0.5,BEREA_8,ROWANCRK_8,Line,12137,1230__A,JEPOI,ROWSW
726571,14784,13507,1,0.9136,Closed,60093238.0,Closed,0.611,TMPLINLA_8,ROWANCRK_8,Line,12138,1235__A,LFCML,ROWSW
726658,14784,14706,1,0.9947,Closed,60093239.0,Closed,1.0,TMPLINLA_8,LUFKNSS_8,Line,12139,1235__B,LFCML,LFKSW
726765,14784,13609,1,0.9205,Closed,60095284.0,Closed,1.0,FOUNDRY_8,HERON2A,Line,12194,FNDSW_HERON1_1,FNDSW,HERON
726793,14784,14447,1,0.9772,Closed,60095237.0,Closed,1.0,AIRPARK_8,ONEMILE_8,Line,12173,6126__A,AIRPK,ONESW
726797,15504,8112,1,0.5232,Closed,60098838.0,Closed,0.909,ONEMILE_8,STEER_8,Line,12065,6136__A,STEER,ONESW
726798,14784,14269,1,0.9652,Closed,60008376.0,Closed,1.0,STANTON_E_8,CALFCRK_8,Line,223,6315__B,BEALS,ONESW
726908,14784,11160,1,0.7549,Closed,60095265.0,Closed,0.944,ORANGEGRVSW8,TALITHASW8,Line,12197,ORGGRV_TLTHSW_1,ORNGROV,TALITHSW
726936,14784,14130,1,0.9558,Closed,60095238.0,Closed,1.0,SPRABERY_8,MUDSTONE_8,Line,12143,14110__A,SBYSW,MUDSW
726937,14784,14037,1,0.9495,Closed,60093244.0,Closed,1.0,PECKS_9,DRIVER,Line,12144,14120__B,DRIVER,PECKS
727060,10440,10040,1,0.9617,Closed,60098265.0,Closed,0.9,GAUSS7D,QUASAR7A,Line,12631,GAUSS_QUASAR2_A,GAUSS,QUASAR
727061,10440,8425,1,0.807,Closed,60098264.0,Closed,0.9,CLEARCRO7B,QUASAR7A,Line,12623,CLEARC_QUASAR2_A,CLEARCRO,QUASAR
727260,13991,13697,1,0.979,Closed,60095288.0,Closed,1.0,EXCHANGE1_8,ALLIANCEL1_8,Line,12272,6261__A,EXCSW,ALLNC
727261,13991,13698,1,0.9791,Closed,60095289.0,Closed,1.0,EXCHANGE1_8,ALLIANCEL2_8,Line,12273,6262__A,EXCSW,ALLNC
727508,13991,5890,1,0.421,Open,60095259.0,Closed,0.5,GHOSTTOWN_8,LACASAWD_8,Line,12291,LACASA_TL_1,GTNSW,LACASAWD
727767,13991,5890,1,0.421,Open,60112511.0,Closed,0.6,LACASAWD_W1,LACASAWD_8,Transformer,12302,LACASAWD_T1,LACASAWD,LACASAWD
727960,14784,11041,1,0.7468,Closed,60112660.0,Closed,0.933,OGS_SLR_S1,OGS_SLR_8,Transformer,12221,OGS_SLR_T1,OGS_SLR,OGS_SLR
727987,13991,5987,1,0.4279,Open,60097950.0,Closed,0.786,VAN_AL_E_8,WNDNOAKS_8,Line,9700,565__B,VAEGC,WOKSW
727989,13991,6071,1,0.4339,Open,60095245.0,Closed,0.611,WNDNOAKS_8,WSTMNSTR_P8,Line,12265,5560__A,WMPOI,WOKSW
727990,13991,6071,1,0.4339,Open,60095244.0,Closed,0.562,WNDNOAKS_8,WALDR_RC,Line,12266,5563__A,WALDR_RC,WOKSW
728133,13991,13573,1,0.9701,Closed,60095250.0,Closed,1.0,LITTLEPOND_5,GINDALE_5,Line,12263,3427__A,LTPSW,GDLSW
728337,14784,11594,1,0.7842,Closed,60112741.0,Closed,1.0,STRG_SLR_S1,STRG_SLR_5,Transformer,12228,STRG_SLR_T1,STRG_SLR,STRG_SLR
728469,13991,13439,1,0.9605,Closed,60095256.0,Closed,1.0,EULOGY_8,TNBLACKJAK1,Line,12252,138_BLK_OEL_1,BLCKJACK,EULSW
728530,14784,14196,1,0.9602,Closed,60110863.0,Closed,1.0,TEMP_PEC__5,TMPCR1_2,Transformer,12229,TMPCR_MR2H,TMPCR,TMPCR
728531,14784,14196,1,0.9602,Closed,60110868.0,Closed,1.0,TEMP_PEC__8,TMPCR1_2,Transformer,12230,TMPCR_MR2L,TMPCR,TMPCR
728553,13151,9393,1,0.7142,Closed,60095728.0,Closed,1.0,TESLA7A,FAGUSSLR_5,Line,12339,FAGUSS_TESLA1_1,TESLA,FAGUSSLR
728562,13151,11927,1,0.9069,Closed,60095730.0,Closed,1.0,ANTLAPOI4A,ANTL_ESS_8,Line,12334,ANTL_ESS_TLINE_1,MAXWELL,ANTL_ESS
728600,11807,10160,1,0.8605,Closed,60096999.0,Closed,0.933,PRIMAVERA4A,KINGSVIL4A,Line,12458,KINGSV_PRIMAV1_1,KINGSVIL,PRIMAVER
728601,11807,10004,1,0.8473,Closed,60097000.0,Closed,0.933,PRIMAVERA4A,TERVERDE4A,Line,12463,PRIMAV_TERRAV1_1,TERRAVER,PRIMAVER
728693,13151,10979,1,0.8348,Closed,60095707.0,Closed,1.0,STEKLY_DAM_5,BLVN_SLR_TL,Line,12319,307__A,SDMSW,BLVN_SLR
728776,13991,13752,1,0.9829,Closed,60094249.0,Closed,1.0,DFW_MID1_8,EULESS_8,Line,12247,1050__E,EULES,DFWMC
728777,13991,13752,1,0.9829,Closed,60094250.0,Closed,1.0,DFW_DW2_8,DFW_MID1_8,Line,12248,1050__F,DFWDW,DFWMC
728842,14784,11159,1,0.7548,Closed,60095306.0,Closed,0.944,ANOL_ESS_5,ANOL_ESS_6,Line,12189,ANOL_ESS_TLINE_1,ANOL_ESS,ANOL_ESS
728935,14784,13508,1,0.9137,Closed,60095305.0,Closed,1.0,BKSL_ESS_5,BKSL_ESS_6,Line,12190,BKSL_TLINE_1,BKSL_ESS,BKSL_ESS
728957,13151,7663,1,0.5827,Closed,60095708.0,Closed,0.588,RAYBURN8,FURHMANSUB8,Line,12352,RAYBUR_FURHMAN_1,RAYBURN,FURHMAN
728958,13151,8174,1,0.6215,Closed,60095709.0,Closed,0.588,FURHMANSUB8,VANDERBLTSW8,Line,12341,FURHMAN_VANDB_1,VANBLTSS,FURHMAN
729044,13991,11302,1,0.8078,Closed,60095249.0,Closed,0.833,INDUSTRIAL_8,PEPPERCRK_8,Line,12271,613__A,PPRSW,EBERH
729229,13991,13612,1,0.9729,Closed,60095248.0,Closed,1.0,NACOGDSE_5,REDLAND_5,Line,12264,366__A,NCDSE,REDSW
729487,13991,78,1,0.0056,Open,60099711.0,Open,0.429,BAYCITYSUB9,RIOCOLRADSB9,Line,12282,BAYCTY_RIOCOL_1,BAYCTYS,RIOCOL
729488,13991,8394,1,0.6,Closed,60095264.0,Closed,0.786,RIOCOLRADSB9,TINTOPSUB9,Line,12294,RIOCOL_TINTOP_1,TINTOPS,RIOCOL
729701,13151,10872,1,0.8267,Closed,60112850.0,Closed,0.929,ANTL_ESS_B1,ANTL_ESS_8,Transformer,12355,ANTL_ESS_T1,ANTL_ESS,ANTL_ESS
730869,14784,11189,1,0.7568,Closed,60095243.0,Closed,0.944,TRICRN1_5,ANOL_ESS_6,Line,12160,513__A,TRCNR,ANOL_ESS
730890,14784,11160,1,0.7549,Closed,60095266.0,Closed,0.944,TALITHASW8,OGS_SLR_8,Line,12199,TLTHSW_ORGVSLR_1,OGS_SLR,TALITHSW
730891,12983,11022,1,0.849,Closed,60096219.0,Closed,0.5,ROWANCRK_8,AZSP_SLR_8,Line,12378,AZSP_SLR_TLINE_1,ROWSW,AZSP_SLR
730907,13991,5773,1,0.4126,Open,60012750.0,Open,0.214,FDLITY_X21T8,GALENA21T1_8,Line,11124,FDLGP_21_A,GP,FDL
730908,13991,5773,1,0.4126,Open,60012752.0,Open,0.214,GALENA21T1_8,WITTER21TP_8,Line,645,GP_WE_21_A,GP,WE
730921,13991,11253,1,0.8043,Closed,60095297.0,Closed,0.667,GALENA94T2_8,SPEAR__X94T8,Line,12284,GP_SPE94_A,GP,SPE
730922,13991,5917,1,0.4229,Open,60095298.0,Open,0.389,TANKER_X94B8,SPEAR__X94T8,Line,12295,SPETNK94_A,TNK,SPE
730937,13991,5773,1,0.4126,Open,60012935.0,Open,0.214,GALENA21T1_8,GALENA21TP_8,Line,11364,GP_TAP21_1,GP,GP
730942,16152,15336,1,0.9495,Closed,60094242.0,Closed,1.0,ROMA_SW4A,STARRPOI4A,Line,12027,ROMASW_SERDEV1_1,ROMA_SW,ROMA_SW
