teid,branch_id,n_snapshots,n_status_rows,n_closed,n_open,pct_closed,default_status_majority,review_flag
524135,60012012,20,20,20,0,1.0,Closed,clear_majority
524156,60012020,20,20,20,0,1.0,Closed,clear_majority
524313,60011970,20,20,20,0,1.0,Closed,clear_majority
524314,60011967,20,20,20,0,1.0,Closed,clear_majority
524366,60011969,20,20,20,0,1.0,Closed,clear_majority
524384,60011930,20,20,18,2,0.9,Closed,clear_majority
524430,60011902,20,20,16,4,0.8,Closed,mixed
524482,60012001,20,20,20,0,1.0,Closed,clear_majority
524548,60012113,20,20,20,0,1.0,Closed,clear_majority
524745,60013005,0,0,0,0,,,no_pto_data
524965,60012005,20,20,20,0,1.0,Closed,clear_majority
524979,60012004,20,20,20,0,1.0,Closed,clear_majority
527244,60011986,20,20,20,0,1.0,Closed,clear_majority
527471,60112356,17,17,17,0,1.0,Closed,clear_majority
527472,60112355,17,17,17,0,1.0,Closed,clear_majority
528403,60011961,20,20,20,0,1.0,Closed,clear_majority
528404,60011960,20,20,20,0,1.0,Closed,clear_majority
529227,60112440,17,17,16,1,0.941,Closed,clear_majority
529228,60112441,17,17,16,1,0.941,Closed,clear_majority
529492,60011985,20,20,19,1,0.95,Closed,clear_majority
529931,60112446,17,17,16,1,0.941,Closed,clear_majority
529932,60112447,17,17,16,1,0.941,Closed,clear_majority
529933,60112445,17,17,16,1,0.941,Closed,clear_majority
530284,60012343,20,20,20,0,1.0,Closed,clear_majority
530457,60112632,17,17,17,0,1.0,Closed,clear_majority
530745,60011861,12,12,12,0,1.0,Closed,clear_majority
530811,60011983,20,20,20,0,1.0,Closed,clear_majority
530986,60011865,20,20,20,0,1.0,Closed,clear_majority
531172,60011987,20,20,20,0,1.0,Closed,clear_majority
531173,60011903,20,20,19,1,0.95,Closed,clear_majority
531174,60011899,0,0,0,0,,,no_pto_data
531175,60011901,20,20,20,0,1.0,Closed,clear_majority
531232,60011971,20,20,20,0,1.0,Closed,clear_majority
531493,60011978,3,3,3,0,1.0,Closed,clear_majority
531689,60012119,20,20,20,0,1.0,Closed,clear_majority
531690,60011857,20,20,20,0,1.0,Closed,clear_majority
531711,60012330,20,20,19,1,0.95,Closed,clear_majority
531749,60104543,6,6,6,0,1.0,Closed,clear_majority
531768,60012027,20,20,20,0,1.0,Closed,clear_majority
531829,60111122,17,17,17,0,1.0,Closed,clear_majority
532020,60011876,20,20,18,2,0.9,Closed,clear_majority
532050,60002003,20,20,20,0,1.0,Closed,clear_majority
532118,60011994,20,20,20,0,1.0,Closed,clear_majority
532119,60011993,20,20,20,0,1.0,Closed,clear_majority
532155,60011979,20,20,20,0,1.0,Closed,clear_majority
532156,60011980,20,20,20,0,1.0,Closed,clear_majority
532249,60011909,20,20,20,0,1.0,Closed,clear_majority
532316,60011874,20,20,20,0,1.0,Closed,clear_majority
532317,60011875,20,20,20,0,1.0,Closed,clear_majority
532721,60112634,17,17,17,0,1.0,Closed,clear_majority
533031,60111938,17,17,16,1,0.941,Closed,clear_majority
533032,60111939,17,17,16,1,0.941,Closed,clear_majority
533372,60110661,17,17,17,0,1.0,Closed,clear_majority
533373,60110630,17,17,17,0,1.0,Closed,clear_majority
533429,60011956,20,20,20,0,1.0,Closed,clear_majority
533430,60000497,20,20,20,0,1.0,Closed,clear_majority
534352,60111979,17,17,17,0,1.0,Closed,clear_majority
534355,60111978,17,17,17,0,1.0,Closed,clear_majority
534358,60111980,17,17,17,0,1.0,Closed,clear_majority
534361,60111981,17,17,17,0,1.0,Closed,clear_majority
534535,60011939,20,20,20,0,1.0,Closed,clear_majority
534536,60011937,20,20,20,0,1.0,Closed,clear_majority
534833,60012021,16,16,16,0,1.0,Closed,clear_majority
535071,60012022,20,20,20,0,1.0,Closed,clear_majority
535222,60012205,20,20,20,0,1.0,Closed,clear_majority
535246,60012098,20,20,20,0,1.0,Closed,clear_majority
535594,60011892,20,20,20,0,1.0,Closed,clear_majority
535595,60011895,20,20,20,0,1.0,Closed,clear_majority
535621,60011976,20,20,18,2,0.9,Closed,clear_majority
535622,60003862,20,20,18,2,0.9,Closed,clear_majority
535929,60011929,20,20,20,0,1.0,Closed,clear_majority
536115,60012161,20,20,20,0,1.0,Closed,clear_majority
536930,60012159,20,20,20,0,1.0,Closed,clear_majority
536942,60012158,20,20,20,0,1.0,Closed,clear_majority
536975,60012160,20,20,20,0,1.0,Closed,clear_majority
537362,60112452,17,17,17,0,1.0,Closed,clear_majority
537561,60112217,7,7,7,0,1.0,Closed,clear_majority
539263,60112455,17,17,17,0,1.0,Closed,clear_majority
539264,60112454,17,17,17,0,1.0,Closed,clear_majority
539492,60112810,17,17,17,0,1.0,Closed,clear_majority
545879,60011894,5,5,3,2,0.6,Closed,mixed
545880,60011900,0,0,0,0,,,no_pto_data
546170,60013017,0,0,0,0,,,no_pto_data
546171,60013026,0,0,0,0,,,no_pto_data
546230,60011867,20,20,20,0,1.0,Closed,clear_majority
546471,60012337,20,20,20,0,1.0,Closed,clear_majority
546539,60011883,19,19,19,0,1.0,Closed,clear_majority
546678,60012036,20,20,17,3,0.85,Closed,clear_majority
546679,60008814,20,20,17,3,0.85,Closed,clear_majority
546781,60012029,20,20,20,0,1.0,Closed,clear_majority
546791,60011973,20,20,20,0,1.0,Closed,clear_majority
546966,60011871,3,3,3,0,1.0,Closed,clear_majority
546975,60011872,20,20,20,0,1.0,Closed,clear_majority
546994,60012209,20,20,20,0,1.0,Closed,clear_majority
546995,60012195,20,20,20,0,1.0,Closed,clear_majority
547736,60112709,17,17,17,0,1.0,Closed,clear_majority
547737,60112710,17,17,17,0,1.0,Closed,clear_majority
547757,60012326,20,20,20,0,1.0,Closed,clear_majority
548382,60112334,17,17,17,0,1.0,Closed,clear_majority
548383,60112337,17,17,17,0,1.0,Closed,clear_majority
548384,60112335,17,17,17,0,1.0,Closed,clear_majority
548385,60112336,17,17,17,0,1.0,Closed,clear_majority
548624,60111984,17,17,17,0,1.0,Closed,clear_majority
548625,60111985,17,17,17,0,1.0,Closed,clear_majority
549276,60000508,20,20,20,0,1.0,Closed,clear_majority
549757,60012345,20,20,20,0,1.0,Closed,clear_majority
549885,60112633,17,17,17,0,1.0,Closed,clear_majority
550681,60012141,0,0,0,0,,,no_pto_data
550699,60012140,20,20,20,0,1.0,Closed,clear_majority
550713,60012344,20,20,20,0,1.0,Closed,clear_majority
550841,60112631,17,17,17,0,1.0,Closed,clear_majority
551378,60111936,17,17,17,0,1.0,Closed,clear_majority
551379,60111930,17,17,17,0,1.0,Closed,clear_majority
551380,60111935,17,17,17,0,1.0,Closed,clear_majority
551381,60111931,17,17,17,0,1.0,Closed,clear_majority
551382,60111937,17,17,17,0,1.0,Closed,clear_majority
551383,60111934,17,17,17,0,1.0,Closed,clear_majority
551384,60111932,17,17,17,0,1.0,Closed,clear_majority
551385,60111933,17,17,17,0,1.0,Closed,clear_majority
551569,60012269,20,20,19,1,0.95,Closed,clear_majority
551618,60012266,20,20,20,0,1.0,Closed,clear_majority
551642,60012267,20,20,20,0,1.0,Closed,clear_majority
551725,60012262,20,20,20,0,1.0,Closed,clear_majority
551739,60012118,20,20,20,0,1.0,Closed,clear_majority
551740,60001793,20,20,20,0,1.0,Closed,clear_majority
552333,60012493,20,20,20,0,1.0,Closed,clear_majority
552447,60012167,20,20,0,20,0.0,Open,clear_majority
552448,60012166,20,20,3,17,0.15,Open,clear_majority
552502,60111189,17,17,17,0,1.0,Closed,clear_majority
552512,60012270,20,20,20,0,1.0,Closed,clear_majority
552519,60003434,20,20,20,0,1.0,Closed,clear_majority
552868,60000671,20,20,20,0,1.0,Closed,clear_majority
553202,60111942,17,17,17,0,1.0,Closed,clear_majority
553203,60111943,17,17,17,0,1.0,Closed,clear_majority
553239,60012023,20,20,0,20,0.0,Open,clear_majority
553334,60012117,20,20,20,0,1.0,Closed,clear_majority
553372,60012347,20,20,20,0,1.0,Closed,clear_majority
553639,60112643,17,17,17,0,1.0,Closed,clear_majority
553640,60112644,17,17,17,0,1.0,Closed,clear_majority
553681,60012008,20,20,20,0,1.0,Closed,clear_majority
554459,60012249,20,20,20,0,1.0,Closed,clear_majority
554603,60012254,20,20,20,0,1.0,Closed,clear_majority
554830,60012208,20,20,20,0,1.0,Closed,clear_majority
555002,60112640,17,17,17,0,1.0,Closed,clear_majority
555003,60112639,17,17,17,0,1.0,Closed,clear_majority
555042,60012988,1,1,1,0,1.0,Closed,clear_majority
555097,60012335,20,20,20,0,1.0,Closed,clear_majority
555249,60112216,7,7,7,0,1.0,Closed,clear_majority
555294,60012134,20,20,20,0,1.0,Closed,clear_majority
555531,60012348,20,20,20,0,1.0,Closed,clear_majority
555585,60012240,20,20,20,0,1.0,Closed,clear_majority
555586,60012239,20,20,20,0,1.0,Closed,clear_majority
555613,60012120,20,20,20,0,1.0,Closed,clear_majority
555614,60000695,20,20,20,0,1.0,Closed,clear_majority
555928,60012212,20,20,20,0,1.0,Closed,clear_majority
555986,60012123,20,20,20,0,1.0,Closed,clear_majority
556820,60000676,20,20,20,0,1.0,Closed,clear_majority
556821,60012132,20,20,20,0,1.0,Closed,clear_majority
556822,60012133,20,20,20,0,1.0,Closed,clear_majority
558863,60012246,20,20,20,0,1.0,Closed,clear_majority
558864,60012247,20,20,20,0,1.0,Closed,clear_majority
559818,60012102,20,20,20,0,1.0,Closed,clear_majority
559830,60012103,20,20,20,0,1.0,Closed,clear_majority
559850,60012145,20,20,20,0,1.0,Closed,clear_majority
560105,60012147,20,20,20,0,1.0,Closed,clear_majority
560278,60012148,7,7,3,4,0.429,Open,mixed
560310,60012321,20,20,20,0,1.0,Closed,clear_majority
560337,60012268,20,20,20,0,1.0,Closed,clear_majority
560487,60012210,20,20,20,0,1.0,Closed,clear_majority
560488,60003944,20,20,20,0,1.0,Closed,clear_majority
560505,60012695,20,20,20,0,1.0,Closed,clear_majority
560524,60012696,20,20,20,0,1.0,Closed,clear_majority
560549,60012214,20,20,20,0,1.0,Closed,clear_majority
560573,60012250,20,20,20,0,1.0,Closed,clear_majority
560581,60012251,20,20,20,0,1.0,Closed,clear_majority
560582,60012520,20,20,20,0,1.0,Closed,clear_majority
560618,60012519,20,20,20,0,1.0,Closed,clear_majority
561049,60112458,17,17,16,1,0.941,Closed,clear_majority
561050,60112456,17,17,16,1,0.941,Closed,clear_majority
561051,60112457,17,17,16,1,0.941,Closed,clear_majority
561194,60012264,20,20,20,0,1.0,Closed,clear_majority
561195,60012263,20,20,20,0,1.0,Closed,clear_majority
561247,60012136,20,20,20,0,1.0,Closed,clear_majority
561296,60012186,20,20,20,0,1.0,Closed,clear_majority
561314,60012198,20,20,20,0,1.0,Closed,clear_majority
561315,60012201,20,20,20,0,1.0,Closed,clear_majority
561316,60012197,20,20,20,0,1.0,Closed,clear_majority
561527,60012228,20,20,20,0,1.0,Closed,clear_majority
561989,60012227,20,20,20,0,1.0,Closed,clear_majority
562654,60111983,17,17,17,0,1.0,Closed,clear_majority
562655,60111982,17,17,17,0,1.0,Closed,clear_majority
564157,60111998,17,17,17,0,1.0,Closed,clear_majority
565624,60111993,17,17,17,0,1.0,Closed,clear_majority
565625,60111991,17,17,17,0,1.0,Closed,clear_majority
565626,60111988,17,17,17,0,1.0,Closed,clear_majority
565627,60111987,17,17,17,0,1.0,Closed,clear_majority
565628,60111994,17,17,17,0,1.0,Closed,clear_majority
565629,60111992,17,17,17,0,1.0,Closed,clear_majority
565761,60012229,20,20,20,0,1.0,Closed,clear_majority
565986,60012181,20,20,19,1,0.95,Closed,clear_majority
565987,60012182,20,20,19,1,0.95,Closed,clear_majority
566238,60012252,20,20,20,0,1.0,Closed,clear_majority
566250,60012244,20,20,20,0,1.0,Closed,clear_majority
566537,60012129,20,20,20,0,1.0,Closed,clear_majority
566551,60012126,2,2,2,0,1.0,Closed,clear_majority
566639,60012245,20,20,20,0,1.0,Closed,clear_majority
567019,60112443,17,17,17,0,1.0,Closed,clear_majority
567020,60112444,17,17,17,0,1.0,Closed,clear_majority
567139,60012230,20,20,19,1,0.95,Closed,clear_majority
567213,60012110,20,20,20,0,1.0,Closed,clear_majority
567214,60012111,19,19,14,5,0.737,Closed,mixed
567297,60012248,20,20,20,0,1.0,Closed,clear_majority
567562,60012116,20,20,20,0,1.0,Closed,clear_majority
567595,60012234,20,20,20,0,1.0,Closed,clear_majority
567597,60012233,20,20,20,0,1.0,Closed,clear_majority
567638,60012156,20,20,20,0,1.0,Closed,clear_majority
567639,60012157,20,20,20,0,1.0,Closed,clear_majority
567640,60012319,20,20,20,0,1.0,Closed,clear_majority
567763,60112462,17,17,17,0,1.0,Closed,clear_majority
567871,60012226,20,20,20,0,1.0,Closed,clear_majority
568186,60012115,20,20,20,0,1.0,Closed,clear_majority
568343,60012235,20,20,20,0,1.0,Closed,clear_majority
568355,60012121,20,20,20,0,1.0,Closed,clear_majority
568409,60103498,8,8,8,0,1.0,Closed,clear_majority
568410,60012199,20,20,20,0,1.0,Closed,clear_majority
568411,60012200,20,20,20,0,1.0,Closed,clear_majority
568412,60012193,20,20,20,0,1.0,Closed,clear_majority
569498,60012137,20,20,20,0,1.0,Closed,clear_majority
569499,60012138,20,20,20,0,1.0,Closed,clear_majority
569976,60012241,20,20,20,0,1.0,Closed,clear_majority
570132,60111968,17,17,17,0,1.0,Closed,clear_majority
570133,60111967,17,17,17,0,1.0,Closed,clear_majority
570151,60012127,20,20,20,0,1.0,Closed,clear_majority
570152,60012128,20,20,20,0,1.0,Closed,clear_majority
570163,60012317,3,3,3,0,1.0,Closed,clear_majority
570298,60012222,20,20,20,0,1.0,Closed,clear_majority
570299,60012221,20,20,20,0,1.0,Closed,clear_majority
570372,60012273,20,20,20,0,1.0,Closed,clear_majority
570393,60092466,0,0,0,0,,,no_pto_data
570510,60012107,20,20,20,0,1.0,Closed,clear_majority
570611,60012106,20,20,20,0,1.0,Closed,clear_majority
570780,60012350,20,20,20,0,1.0,Closed,clear_majority
570840,60112220,17,17,17,0,1.0,Closed,clear_majority
570988,60012351,20,20,20,0,1.0,Closed,clear_majority
571030,60112221,17,17,17,0,1.0,Closed,clear_majority
571436,60012216,20,20,20,0,1.0,Closed,clear_majority
571535,60112845,17,17,17,0,1.0,Closed,clear_majority
571544,60114815,0,0,0,0,,,no_pto_data
571545,60114814,0,0,0,0,,,no_pto_data
571593,60012323,20,20,20,0,1.0,Closed,clear_majority
572092,60012100,20,20,20,0,1.0,Closed,clear_majority
572093,60012099,20,20,20,0,1.0,Closed,clear_majority
572463,60111996,17,17,17,0,1.0,Closed,clear_majority
572656,60012152,20,20,20,0,1.0,Closed,clear_majority
572675,60012143,19,19,19,0,1.0,Closed,clear_majority
573046,60012173,20,20,20,0,1.0,Closed,clear_majority
573487,60012187,20,20,20,0,1.0,Closed,clear_majority
573608,60112619,17,17,17,0,1.0,Closed,clear_majority
574184,60012253,20,20,20,0,1.0,Closed,clear_majority
574196,60012324,20,20,20,0,1.0,Closed,clear_majority
574197,60012170,20,20,20,0,1.0,Closed,clear_majority
574377,60012165,11,11,3,8,0.273,Open,mixed
574378,60012163,20,20,12,8,0.6,Closed,mixed
574379,60012164,20,20,12,8,0.6,Closed,mixed
574555,60012211,20,20,20,0,1.0,Closed,clear_majority
574564,60012265,20,20,20,0,1.0,Closed,clear_majority
575144,60111960,17,17,17,0,1.0,Closed,clear_majority
575204,60000312,20,20,20,0,1.0,Closed,clear_majority
575205,60012177,20,20,20,0,1.0,Closed,clear_majority
575229,60012180,20,20,20,0,1.0,Closed,clear_majority
575556,60012353,20,20,20,0,1.0,Closed,clear_majority
575771,60012340,20,20,20,0,1.0,Closed,clear_majority
576039,60112451,17,17,17,0,1.0,Closed,clear_majority
576274,60112711,17,17,17,0,1.0,Closed,clear_majority
576275,60112712,17,17,17,0,1.0,Closed,clear_majority
576291,60012356,20,20,20,0,1.0,Closed,clear_majority
576294,60012357,20,20,20,0,1.0,Closed,clear_majority
576642,60112465,17,17,17,0,1.0,Closed,clear_majority
576643,60112464,17,17,17,0,1.0,Closed,clear_majority
576757,60012105,20,20,20,0,1.0,Closed,clear_majority
576966,60111963,17,17,17,0,1.0,Closed,clear_majority
576967,60111964,17,17,17,0,1.0,Closed,clear_majority
577862,60111105,17,17,17,0,1.0,Closed,clear_majority
578169,60111969,17,17,17,0,1.0,Closed,clear_majority
578323,60012318,20,20,20,0,1.0,Closed,clear_majority
578324,60012101,20,20,20,0,1.0,Closed,clear_majority
578409,60011502,0,0,0,0,,,no_pto_data
578520,60012139,20,20,20,0,1.0,Closed,clear_majority
578623,60012565,20,20,20,0,1.0,Closed,clear_majority
578632,60012256,20,20,20,0,1.0,Closed,clear_majority
578692,60012489,20,20,20,0,1.0,Closed,clear_majority
578693,60012491,20,20,20,0,1.0,Closed,clear_majority
578694,60012490,20,20,20,0,1.0,Closed,clear_majority
578695,60012488,20,20,20,0,1.0,Closed,clear_majority
578697,60012183,20,20,20,0,1.0,Closed,clear_majority
578862,60012162,20,20,20,0,1.0,Closed,clear_majority
578972,60112842,17,17,17,0,1.0,Closed,clear_majority
579070,60012281,20,20,20,0,1.0,Closed,clear_majority
579071,60012282,20,20,20,0,1.0,Closed,clear_majority
579172,60012236,20,20,20,0,1.0,Closed,clear_majority
579211,60012237,20,20,20,0,1.0,Closed,clear_majority
579251,60111405,17,17,17,0,1.0,Closed,clear_majority
579485,60012203,20,20,20,0,1.0,Closed,clear_majority
579486,60012206,20,20,20,0,1.0,Closed,clear_majority
579668,60008936,0,0,0,0,,,no_pto_data
579679,60012109,20,20,20,0,1.0,Closed,clear_majority
579701,60012204,20,20,20,0,1.0,Closed,clear_majority
579737,60012190,20,20,20,0,1.0,Closed,clear_majority
579738,60012191,20,20,20,0,1.0,Closed,clear_majority
579739,60012341,20,20,15,5,0.75,Closed,mixed
579740,60012342,20,20,15,5,0.75,Closed,mixed
580289,60012646,20,20,20,0,1.0,Closed,clear_majority
580444,60012153,20,20,20,0,1.0,Closed,clear_majority
580445,60012154,20,20,20,0,1.0,Closed,clear_majority
580824,60012238,20,20,20,0,1.0,Closed,clear_majority
581725,60012598,20,20,20,0,1.0,Closed,clear_majority
581726,60012608,20,20,20,0,1.0,Closed,clear_majority
581782,60012355,20,20,20,0,1.0,Closed,clear_majority
581822,60012531,20,20,20,0,1.0,Closed,clear_majority
582373,60110676,17,17,17,0,1.0,Closed,clear_majority
582374,60110677,17,17,17,0,1.0,Closed,clear_majority
582549,60012459,20,20,20,0,1.0,Closed,clear_majority
582711,60012224,20,20,20,0,1.0,Closed,clear_majority
582712,60012223,20,20,20,0,1.0,Closed,clear_majority
582740,60012472,20,20,20,0,1.0,Closed,clear_majority
582749,60012529,20,20,20,0,1.0,Closed,clear_majority
582767,60012473,20,20,20,0,1.0,Closed,clear_majority
582807,60012523,20,20,20,0,1.0,Closed,clear_majority
582808,60012524,20,20,20,0,1.0,Closed,clear_majority
582861,60012492,20,20,20,0,1.0,Closed,clear_majority
583209,60012538,20,20,15,5,0.75,Closed,mixed
583210,60012539,14,14,9,5,0.643,Closed,mixed
583620,60112642,17,17,17,0,1.0,Closed,clear_majority
583621,60112641,17,17,17,0,1.0,Closed,clear_majority
583922,60111925,17,17,17,0,1.0,Closed,clear_majority
583923,60111926,17,17,17,0,1.0,Closed,clear_majority
584008,60012589,20,20,19,1,0.95,Closed,clear_majority
584086,60012207,20,20,20,0,1.0,Closed,clear_majority
584226,60012600,20,20,20,0,1.0,Closed,clear_majority
584271,60012697,20,20,20,0,1.0,Closed,clear_majority
584894,60012521,20,20,20,0,1.0,Closed,clear_majority
584978,60012526,20,20,19,1,0.95,Closed,clear_majority
584979,60012525,20,20,20,0,1.0,Closed,clear_majority
585029,60012482,3,3,3,0,1.0,Closed,clear_majority
585317,60012498,20,20,16,4,0.8,Closed,mixed
585347,60012603,12,12,3,9,0.25,Open,mixed
585917,60012464,0,0,0,0,,,no_pto_data
585939,60012463,20,20,20,0,1.0,Closed,clear_majority
585960,60012461,20,20,20,0,1.0,Closed,clear_majority
586163,60012155,20,20,20,0,1.0,Closed,clear_majority
586256,60012518,20,20,20,0,1.0,Closed,clear_majority
586269,60012517,20,20,20,0,1.0,Closed,clear_majority
586270,60012753,20,20,20,0,1.0,Closed,clear_majority
586289,60012477,20,20,12,8,0.6,Closed,mixed
586290,60012476,20,20,12,8,0.6,Closed,mixed
586291,60012475,20,20,12,8,0.6,Closed,mixed
586383,60012515,20,20,20,0,1.0,Closed,clear_majority
586385,60012516,20,20,20,0,1.0,Closed,clear_majority
586530,60012558,20,20,20,0,1.0,Closed,clear_majority
586561,60012460,20,20,20,0,1.0,Closed,clear_majority
586575,60001609,17,17,17,0,1.0,Closed,clear_majority
586576,60000744,20,20,20,0,1.0,Closed,clear_majority
586577,60012713,18,18,18,0,1.0,Closed,clear_majority
586578,60001610,17,17,17,0,1.0,Closed,clear_majority
586712,60110841,17,17,17,0,1.0,Closed,clear_majority
586727,60110837,17,17,17,0,1.0,Closed,clear_majority
586751,60012562,20,20,20,0,1.0,Closed,clear_majority
586752,60012637,20,20,20,0,1.0,Closed,clear_majority
587146,60012559,20,20,20,0,1.0,Closed,clear_majority
587147,60012560,20,20,20,0,1.0,Closed,clear_majority
587148,60012512,20,20,20,0,1.0,Closed,clear_majority
587149,60012513,20,20,20,0,1.0,Closed,clear_majority
587394,60012635,20,20,20,0,1.0,Closed,clear_majority
587395,60012561,20,20,20,0,1.0,Closed,clear_majority
587396,60012506,20,20,19,1,0.95,Closed,clear_majority
587665,60012479,20,20,20,0,1.0,Closed,clear_majority
